Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
starta_52918fb3	ju	You better not forget to come visit.	game/v1/v1.rpy	100	ju "[what]"
starta_82cfc32d	u	I'll think about it, if you make lasagna.	game/v1/v1.rpy	102	u "[what]"
starta_038be2bb	ju	I'm sure that could be arranged.	game/v1/v1.rpy	107	ju "[what]"
starta_73181c8a	ju	Anyway, we should get ready, you don't wanna be late on your first day of college!	game/v1/v1.rpy	109	ju "[what]"
starta_2498786c	u	Oh, you're dropping me off? I was gonna take the train.	game/v1/v1.rpy	114	u "[what]"
starta_687c0a29	ju	No way you're robbing me of the chance to embarrass you in front of your new friends.	game/v1/v1.rpy	119	ju "[what]"
starta_0d074dd4	u	Thanks, Julia... I'll be 20 minutes.	game/v1/v1.rpy	124	u "[what]"
starta_9a77e500	u	(I better not lose this bag, Julia loves it.)	game/v1/v1.rpy	129	u "[what]"
starta_8bdb5ed3	u	(Huh?)	game/v1/v1.rpy	133	u "[what]"
starta_a511dde9	u	(I should see who is texting me.)	game/v1/v1.rpy	156	u "[what]"
starta_360e66fc	u	(Fuck, I really don't want to see her again after what happened.\nHopefully I can avoid her as much as possible.)	game/v1/v1.rpy	163	u "[what]"
starta_2dac9d0e	ju	You know, when I was in college, there were these fraternities and sororities that everyone wanted to join.	game/v1/v1.rpy	170	ju "[what]"
starta_ed7737e5	ju	I always thought they were stupid. Binge drinking, idiotic challenges and fighting...	game/v1/v1.rpy	172	ju "[what]"
starta_22bad4d4	u	Mhm...	game/v1/v1.rpy	178	u "[what]"
starta_c90fe374	ju	You're not planning on joining one of those, are you?	game/v1/v1.rpy	184	ju "[what]"
starta_5103a9b9	u	I don't know... it might be fun.	game/v1/v1.rpy	193	u "[what]"
starta_159d4a13	u	No, I don't think so, Julia.	game/v1/v1.rpy	201	u "[what]"
aa_db_befaf879	ju	Fraternities can be dangerous, honey.	game/v1/v1.rpy	208	ju "[what]"
aa_db_df08ccc0	ju	My boyfriend in college almost got suspended because he had to steal one of the lecturer's underwear.	game/v1/v1.rpy	214	ju "[what]"
aa_db_8569c4fa	u	*Chuckles*	game/v1/v1.rpy	220	u "[what]"
aa_db_c87a6833	ju	Believe me, it's not as fun as it sounds.	game/v1/v1.rpy	226	ju "[what]"
aa_db_6e9b7094	u	Relax, Julia. Over the last couple years colleges have become a lot stricter.	game/v1/v1.rpy	232	u "[what]"
aa_db_25342ddd	u	I doubt stuff like that happens anymore.	game/v1/v1.rpy	234	u "[what]"
aa_db_2ad87597	ju	Well, that would be a relief.	game/v1/v1.rpy	240	ju "[what]"
aa_db_3a3a8c6d	ju	Anyways...	game/v1/v1.rpy	246	ju "[what]"
aa_db_f6ae9cf3	ju	Sophia told me that Josh is also going to San Vallejo.	game/v1/v1.rpy	252	ju "[what]"
aa_db_84ee60dd	u	You hang out with Josh's mom?	game/v1/v1.rpy	258	u "[what]"
aa_db_b9d51565	ju	We go to the same nail salon.	game/v1/v1.rpy	264	ju "[what]"
aa_db_7c46af54	u	Whatever... me and Josh haven't really talked much lately.	game/v1/v1.rpy	270	u "[what]"
aa_db_a8f5f219	u	(I wonder if he's still dealing...)	game/v1/v1.rpy	272	u "[what]"
aa_db_451db5d3	car	*stops*	game/v1/v1.rpy	276	car "[what]"
aa_db_9dc40050	ju	Well, this is it. San Vallejo College.	game/v1/v1.rpy	281	ju "[what]"
aa_db_9ea2f78c		 	game/v1/v1.rpy	286	"[what]"
aa_db_820fdfac	u	Alright, let me grab my bag and I'm ready.	game/v1/v1.rpy	291	u "[what]"
aa_db_f779ad4d	ju	Don't worry, I'll get it for you, honey.	game/v1/v1.rpy	298	ju "[what]"
aa_db_9ea2f78c_1		 	game/v1/v1.rpy	305	"[what]"
aa_db_f3a5d6c9	ju	Here you go.	game/v1/v1.rpy	310	ju "[what]"
aa_db_66f145da	u	Thanks, Julia.	game/v1/v1.rpy	315	u "[what]"
aa_db_0e946d2c	ju	Enjoy college, honey.	game/v1/v1.rpy	320	ju "[what]"
aa_db_8d7d5d1f	ju	Don't forget to visit me.	game/v1/v1.rpy	322	ju "[what]"
aa_db_773e230c	u	I won't, I'll see you soon.	game/v1/v1.rpy	327	u "[what]"
aa_db_d8da752f	u	(Holy shit. I'm actually a college freshman now.)	game/v1/v1.rpy	332	u "[what]"
aa_db_b4109eb1	u	(And already... so many hot girls.)	game/v1/v1.rpy	334	u "[what]"
aa_db_feb36aee	ca	I'm telling you, she was trying to suck me off, while I was taking a shit.	game/v1/v1.rpy	339	ca "[what]"
aa_db_28d3f7bb	ma	Dude, that's my sister you're talking about!	game/v1/v1.rpy	344	ma "[what]"
aa_db_9ea2f78c_2		 	game/v1/v1.rpy	351	"[what]"
aa_db_0f21bb45	ca	Yo, watch where you're fucking walking, bitch!	game/v1/v1.rpy	358	ca "[what]"
aa_db_885cc755	u	Sorry man, I didn't mean to...	game/v1/v1.rpy	363	u "[what]"
aa_db_d8df67ba	ca	Fuck you, if you want a fucking problem, I'll give you a fucking problem!	game/v1/v1.rpy	368	ca "[what]"
aa_db_1b57ce3e	aut	Leave him alone Cameron.	game/v1/v1.rpy	373	aut "[what]"
aa_db_304c6a63	aut	Otherwise I'll post the pics and I'm sure you don't want that.	game/v1/v1.rpy	375	aut "[what]"
aa_db_1bf7c341	ca	Fine...	game/v1/v1.rpy	380	ca "[what]"
aa_db_2dd477b7	ca	Next time, Mommy won't be there to save you, asshole.	game/v1/v1.rpy	382	ca "[what]"
aa_db_9ae7cce6	aut	You okay?	game/v1/v1.rpy	389	aut "[what]"
aa_db_3cc4a83e	u	Yeah...thanks.	game/v1/v1.rpy	396	u "[what]"
aa_db_e5f4315d	u	I'm [name] by the way.	game/v1/v1.rpy	398	u "[what]"
aa_db_c0f5654a	aut	I'm Autumn.	game/v1/v1.rpy	403	aut "[what]"
aa_db_791f218c	aut	You're new here right?	game/v1/v1.rpy	405	aut "[what]"
aa_db_b2b46500	u	Yeah, is it that obvious?	game/v1/v1.rpy	410	u "[what]"
aa_db_70254a14	aut	It's just that most people would avoid bumping into Cameron at any cost.	game/v1/v1.rpy	415	aut "[what]"
aa_db_4561b8f0	u	It's not as bad if you get to meet a pretty girl afterwards.	game/v1/v1.rpy	422	u "[what]"
aa_db_a2992451	aut	Uhm...	game/v1/v1.rpy	427	aut "[what]"
aa_db_eedc251e	u	(Way to make her uncomfortable, Casanova.)	game/v1/v1.rpy	432	u "[what]"
aa_db_8bbbb0f2	aut	Anyways, I gotta go. Nice to meet you.	game/v1/v1.rpy	437	aut "[what]"
aa_db_2ee51159	u	Why is that?	game/v1/v1.rpy	443	u "[what]"
aa_db_b6a9fd48	aut	He's uhm-	game/v1/v1.rpy	448	aut "[what]"
aa_db_15cd2252	aut	Let's just say he doesn't have the best of tempers.	game/v1/v1.rpy	450	aut "[what]"
aa_db_8bbbb0f2_1	aut	Anyways, I gotta go. Nice to meet you.	game/v1/v1.rpy	455	aut "[what]"
ad_db_3e0ad800	u	(Damn... she was really cute. Hopefully I'll get to see her again.)	game/v1/v1.rpy	461	u "[what]"
ad_db_9c52b5de	u	(I should probably go to my induction class right now.)	game/v1/v1.rpy	463	u "[what]"
ad_db_c224bb3e	u	Sorry for being late, I couldn't find the classroom.	game/v1/v1.rpy	470	u "[what]"
ad_db_e2737b85	ro	It's fine, just take a seat.	game/v1/v1.rpy	477	ro "[what]"
ad_db_675e7bcc	ro	We won't be starting 'til I can fix this damn laptop.	game/v1/v1.rpy	482	ro "[what]"
ad_db_0608c281	ry	Nice job being late on your first day, man.	game/v1/v1.rpy	487	ry "[what]"
ad_db_8eb7f5ad	u	Thanks...	game/v1/v1.rpy	492	u "[what]"
ad_db_77dfd603	ry	I'm Ryan.	game/v1/v1.rpy	497	ry "[what]"
ad_db_8af8bf58	u	I'm [name].	game/v1/v1.rpy	502	u "[what]"
ad_db_b16a3a10	ry	10 minutes late, sitting in the back row. Man, you'd make a perfect Ape.	game/v1/v1.rpy	507	ry "[what]"
ad_db_c827eaef	u	Ape? Are you calling me a chimpanzee?	game/v1/v1.rpy	512	u "[what]"
ad_db_9f297b91	ry	Nooo, the Apes, you don't know them?	game/v1/v1.rpy	517	ry "[what]"
ad_db_cf152294	ry	They're the best fraternity in the entire University. They get so many girls.	game/v1/v1.rpy	519	ry "[what]"
ad_db_2534815f	ry	And...their President is the current Fight King.	game/v1/v1.rpy	521	ry "[what]"
ad_db_a79483bf	u	Fight King? What are you talking about?	game/v1/v1.rpy	526	u "[what]"
ad_db_1a3beb36	ry	Don't tell me you don't know about the Summer Showdown?!	game/v1/v1.rpy	531	ry "[what]"
ad_db_6bdd0a8e	u	Never heard of it.	game/v1/v1.rpy	536	u "[what]"
ad_db_abbe6689	ry	Duuude!	game/v1/v1.rpy	541	ry "[what]"
ad_db_1efe722d	ry	Every year the two most popular fraternities, the Apes and the Wolves, host an MMA fighting tournament called the Summer Showdown.	game/v1/v1.rpy	546	ry "[what]"
ad_db_25f53c47	ry	The winner of the final fight is crowned the Fight King.	game/v1/v1.rpy	548	ry "[what]"
ad_db_8eda5bf0	u	Well that seems pretty violent...	game/v1/v1.rpy	553	u "[what]"
ad_db_9fd9ed2a	ry	You don't get it... The Fight King gets sooo many girls.	game/v1/v1.rpy	558	ry "[what]"
ad_db_e72f3ba5	ry	I can't wait to become an Ape and compete.	game/v1/v1.rpy	559	ry "[what]"
ad_db_7bedb932	u	You want to fight?	game/v1/v1.rpy	564	u "[what]"
ad_db_23c5c107	ry	Did you not hear what I said? Sooo many girls.	game/v1/v1.rpy	569	ry "[what]"
ad_db_f4004f72	u	Yeah, but do you even know how to fight?	game/v1/v1.rpy	574	u "[what]"
ad_db_b14d8766	ry	Not yet, but the fraternities train you. After all, they want someone from their frat to win.	game/v1/v1.rpy	579	ry "[what]"
ad_db_d9d3333a	u	Knock yourself out... Fighting is not really for me.	game/v1/v1.rpy	584	u "[what]"
ad_db_ff20357a	ry	Trust me dude, if you're not a fighter, you're a nobody.	game/v1/v1.rpy	589	ry "[what]"
ad_db_e1e082fb	ry	You won't be invited to any parties and you won't get any hot girls.	game/v1/v1.rpy	591	ry "[what]"
ad_db_360d1f0f	ro	It seems that Elijah here fixed the laptop and we can start the induction. Thank you, Elijah.	game/v1/v1.rpy	596	ro "[what]"
ad_db_b2596c1e	u	Wow Elijah, way to start the fun.	game/v1/v1.rpy	606	u "[what]"
ad_db_885597a0	el	...	game/v1/v1.rpy	611	el "[what]"
ag_da_883214dc	ro	Here at San Vallejo College most courses start their first year with the same three classes: Biology, Economics and History.	game/v1/v1.rpy	620	ro "[what]"
ag_da_55bedea8	ro	Alcohol, smoking and any form of violence whilst on College grounds is strictly forbidden.	game/v1/v1.rpy	622	ro "[what]"
ag_da_a3af4d99	ro	Classes start tomorrow, so you'll have plenty of time to explore the campus today.	game/v1/v1.rpy	624	ro "[what]"
ag_da_c1ab37ce	ro	Now, let's move on to some of the boring administrative stuff...	game/v1/v1.rpy	626	ro "[what]"
ag_da_cb48ce5a	ry	[name], give me your number and I'll hit you up for the Apes' rush party tomorrow.	game/v1/v1.rpy	659	ry "[what]"
ag_da_d001303a	ry	Then you'll see how sick they are.	game/v1/v1.rpy	661	ry "[what]"
ag_da_a7111ff6	u	Alright, sure.	game/v1/v1.rpy	666	u "[what]"
ag_da_0515e6c0	ry	Awesome, I'll see you later.	game/v1/v1.rpy	671	ry "[what]"
ag_da_a7bf38fb	la	You know... you don't have to join a frat to get girls.	game/v1/v1.rpy	676	la "[what]"
ag_da_8b258704	u	Huh?	game/v1/v1.rpy	681	u "[what]"
ag_da_9dd226d6	la	Sorry... I overheard you guys talking and I just wanted to say that... this fighting thing? It's really stupid.	game/v1/v1.rpy	686	la "[what]"
ag_da_c6e9033c	u	It really is.	game/v1/v1.rpy	695	u "[what]"
ag_da_a3d4daac	u	Does that mean not all girls here are into the fighting?	game/v1/v1.rpy	697	u "[what]"
ag_da_6f65c9c5	la	Not at all, pretty much any girl that's part of the Deer hates it.	game/v1/v1.rpy	702	la "[what]"
ag_da_85cc40ba	u	I mean it is kinda cool, I just wish I knew how to fight.	game/v1/v1.rpy	710	u "[what]"
ag_da_e61c7e99	la	It's not cool, it's dangerous!	game/v1/v1.rpy	715	la "[what]"
ag_da_bd280c79	la	You know, there's a bunch of girls that would rather date a guy that doesn't fight.	game/v1/v1.rpy	717	la "[what]"
ag_da_c5446f18	u	Really?	game/v1/v1.rpy	722	u "[what]"
ag_da_0fee4769	la	Yeah, most of the Deer for example.	game/v1/v1.rpy	727	la "[what]"
af_db_1cacebd1	u	The Deer?	game/v1/v1.rpy	733	u "[what]"
af_db_086c04ba	la	They're one of the two sororities at San Vallejo. My sister Autumn is their President, so I know most of them quite well.	game/v1/v1.rpy	738	la "[what]"
af_db_5cc482d2	u	Autumn? I've actually met her just before this class.	game/v1/v1.rpy	743	u "[what]"
af_db_87434f45	la	You did? I hope she didn't weird you out. She can be a bit much.	game/v1/v1.rpy	748	la "[what]"
af_db_ce8bea27	u	Really? She was super nice to me.	game/v1/v1.rpy	753	u "[what]"
af_db_8eb725f2	la	Well... she's really passionate about political stuff and that can be a bit annoying haha.	game/v1/v1.rpy	758	la "[what]"
af_db_daac62bb	u	Yeah, I get that.	game/v1/v1.rpy	765	u "[what]"
af_db_6f4ca145	la	I bet you think she's cute, don't you?	game/v1/v1.rpy	770	la "[what]"
af_db_1b97be3d	u	I think that's pretty cool.	game/v1/v1.rpy	778	u "[what]"
af_db_ad6531f5	la	Ohhh... so you think she's cute?	game/v1/v1.rpy	783	la "[what]"
af_db_222f9225	u	I think you're cuter.	game/v1/v1.rpy	790	u "[what]"
af_db_ce23670f	la	Haha, prince charming huh?	game/v1/v1.rpy	795	la "[what]"
af_db_7e0e7a51	u	Only for the right girl.	game/v1/v1.rpy	800	u "[what]"
af_db_128eaf78	u	Yeah, she's kinda cute.	game/v1/v1.rpy	808	u "[what]"
af_db_61980c5c	la	She's always been the pretty one.	game/v1/v1.rpy	813	la "[what]"
af_db_011ad96a	u	Oh cmon, you're just as pretty.	game/v1/v1.rpy	818	u "[what]"
af_db_3071f7e9	la	Smooth, haha.	game/v1/v1.rpy	823	la "[what]"
aj_db_5be28c1b	u	We should hang out sometime, what's your number?	game/v1/v1.rpy	829	u "[what]"
aj_db_173c5e8d	la	Wow, you don't even know my name and you're gonna ask for my number?	game/v1/v1.rpy	834	la "[what]"
aj_db_00fbe766	u	Uhhhh...	game/v1/v1.rpy	839	u "[what]"
aj_db_1ff7b514	la	I'm just kidding, I'm Lauren. I'll put my number into your phone.	game/v1/v1.rpy	844	la "[what]"
aj_db_0801b8ee	u	Haha phew... I'm [name] by the way.	game/v1/v1.rpy	848	u "[what]"
aj_db_c6a4fd2a	u	I'll text you later then, Lauren.	game/v1/v1.rpy	850	u "[what]"
aj_db_cc686ec9	la	Sounds good. I'll see you later.	game/v1/v1.rpy	855	la "[what]"
aj_db_030708fe	u	(I should probably go to my new dorm, but I might as well explore for a bit beforehand.)	game/v1/v1.rpy	863	u "[what]"
v1_freeRoam1_riley_4417530d	u	Hey, you were the girl sitting next to Elijah!	game/v1/v1.rpy	892	u "[what]"
v1_freeRoam1_riley_5a5729bf	ri	Haha, you caught me. That's what I'm known for.	game/v1/v1.rpy	897	ri "[what]"
v1_freeRoam1_riley_8af8bf58	u	I'm [name].	game/v1/v1.rpy	902	u "[what]"
v1_freeRoam1_riley_cde3dd4b	ri	I'm Riley.	game/v1/v1.rpy	907	ri "[what]"
v1_freeRoam1_riley_e733c6bc	ri	So what did you think of Ms. Rose?	game/v1/v1.rpy	912	ri "[what]"
v1_freeRoam1_riley_108f89e7	u	Oh, she's super hot.	game/v1/v1.rpy	921	u "[what]"
v1_freeRoam1_riley_5538d1bc	ri	Haha, I meant her teaching style.	game/v1/v1.rpy	926	ri "[what]"
v1_freeRoam1_riley_924d7214	u	Ooops... I mean, yeah me too.	game/v1/v1.rpy	931	u "[what]"
v1_freeRoam1_riley_1d6bb509	ri	You didn't pay much attention did you?	game/v1/v1.rpy	936	ri "[what]"
v1_freeRoam1_riley_452bcad3	u	To be fair, the induction talk was reeeally boring.	game/v1/v1.rpy	941	u "[what]"
v1_freeRoam1_riley_0a10c3a6	ri	Trueee, I wish I had sat further back. I had to look like I was engaged the entire time, or I would have left a bad first impression.	game/v1/v1.rpy	946	ri "[what]"
v1_freeRoam1_riley_9ed721a3	u	Next time, just sit with me. Sitting in the last row is where it's at.	game/v1/v1.rpy	951	u "[what]"
